"id_prestador","ds_situacao","ds_tipo_pessoa","nm_prestador","ds_municipio","ds_estado","dt_inclusao","ds_tipo","ds_classificacao"
197,"ATIVO","PESSOA FÍSICA","GENIVALDO TEIXEIRA DE CARVALHO","Nhandeara","SP","1992-01-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
182,"INATIVO","PESSOA FÍSICA","Vera Maria Navarro Goes Lourenco","Mirassol","SP","1993-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
975,"ATIVO","PESSOA FÍSICA","ANA PAULA FELTRIN BISPO LANZA","Jose Bonifacio","SP","2012-01-26","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
976,"ATIVO","PESSOA FÍSICA","AILTON CARLOS FERNANDES CARMINATTI","Olimpia","SP","2021-04-28","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
977,"ATIVO","PESSOA FÍSICA","Paulo Eduardo Borduqui Silva Colombo","Sao Jose do Rio Preto","SP","2012-03-23","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
978,"ATIVO","PESSOA FÍSICA","Cristiane Navarro Pereira Colombo","Sao Jose do Rio Preto","SP","2012-04-05","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
979,"INATIVO","PESSOA FÍSICA","Danilo Vendrame Vivas","Sao Jose do Rio Preto","SP","2012-04-09","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
981,"INATIVO","PESSOA FÍSICA","Carolina Rosa Rudolph","Sao Jose do Rio Preto","SP","2012-04-24","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
982,"INATIVO","PESSOA FÍSICA","Mayra D'Andrea Neves Galdeano","Potirendaba","SP","2012-04-30","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
983,"INATIVO","PESSOA FÍSICA","Luciano Alceu Vicari","Tanabi","SP","2012-04-30","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
984,"INATIVO","PESSOA FÍSICA","Sebastiao Camargo Schmidt Neto","Sao Jose do Rio Preto","SP","2012-05-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
985,"INATIVO","PESSOA FÍSICA","Rachel Guglielminetti Marques Neves","Jales","SP","2012-06-22","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
986,"INATIVO","PESSOA FÍSICA","Joao Ricardo Terra","Sao Jose do Rio Preto","SP","2012-07-03","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
987,"ATIVO","PESSOA FÍSICA","LUSSANDRA ENI RODRIGUES SARDINHA VACCARI","Sao Jose do Rio Preto","SP","2012-07-05","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
988,"ATIVO","PESSOA FÍSICA","CHURDLEY ROLIM SALES","Sao Jose do Rio Preto","SP","2012-07-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
989,"INATIVO","PESSOA FÍSICA","Renato Ferneda de Souza","Sao Jose do Rio Preto","SP","2012-08-13","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
990,"INATIVO","PESSOA FÍSICA","Nayara Sabion Proni da Silva","Jales","SP","2012-08-17","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1284,"ATIVO","PESSOA FÍSICA","Erica Mitubashi Imanishi","Barretos","SP","2019-04-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1285,"INATIVO","PESSOA FÍSICA","Pabllo Edson Morais Rosa","Iturama","MG","2019-04-04","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1286,"ATIVO","PESSOA FÍSICA","Alberto Amaral da Costa Moreira","Iturama","MG","2019-04-08","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1287,"ATIVO","PESSOA FÍSICA","BRUNA CORTEZ FERREIRA","Auriflama","SP","2019-04-11","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1288,"INATIVO","PESSOA FÍSICA","Henrique Gualdi Abrao Geraige","Barretos","SP","2019-04-11","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1289,"INATIVO","PESSOA FÍSICA","Suelen Regina Mazer Laraia","Olimpia","SP","2019-04-15","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1290,"ATIVO","PESSOA FÍSICA","Barbara Fiorentin Giordani Gamba","Barretos","SP","2019-04-17","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1291,"ATIVO","PESSOA FÍSICA","Jose Reynaldo Walther de Almeida","Barretos","SP","2019-04-18","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1292,"INATIVO","PESSOA FÍSICA","Lara Miglioli de Queiroz","Sao Jose do Rio Preto","SP","2019-04-22","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1293,"INATIVO","PESSOA FÍSICA","Leandro Martins Miranda","Iturama","MG","2019-04-23","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1294,"ATIVO","PESSOA FÍSICA","GEANI DE FATIMA GARCIA","Iturama","MG","2019-04-24","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1295,"ATIVO","PESSOA FÍSICA","CAMILA JACOB FERREIRA MENEZES","Iturama","MG","2019-04-24","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1296,"INATIVO","PESSOA FÍSICA","JULIA BONISSATO FRATARI","Iturama","MG","2019-04-24","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1297,"INATIVO","PESSOA FÍSICA","Daniela Fernanda Nunes Novo Brito","Buritama","SP","2019-04-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1298,"ATIVO","PESSOA FÍSICA","FERNANDO MARCO HEIMBECK","Barretos","SP","2019-04-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1299,"ATIVO","PESSOA FÍSICA","DANIELA SANCHEZ MONTEIRO DE BARROS ","Barretos","SP","2019-04-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1300,"ATIVO","PESSOA FÍSICA","Thalles Olivi de Almeida","Barretos","SP","2019-05-02","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1301,"ATIVO","PESSOA FÍSICA","FABIANA PRATA DE OLIVEIRA QUEIROZ ","Frutal","MG","2019-05-03","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1302,"ATIVO","PESSOA FÍSICA","TATIANA CAMPOS MENDONÇA","Frutal","MG","2019-05-06","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1609,"ATIVO","PESSOA FÍSICA","HILTON DE BRITO FABRI","Tanabi","SP","1993-10-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1610,"ATIVO","PESSOA FÍSICA","MAICON DE OLIVEIRA DOS SANTOS","Fernandopolis","SP","2023-05-11","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1613,"INATIVO","PESSOA FÍSICA","LUCIANA SOUZA JORGE","Sao Jose do Rio Preto","SP","2008-10-28","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1614,"ATIVO","PESSOA FÍSICA","ORALDO RAMOS DE CARVALHO NETO","Mirassol","SP","2013-09-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1615,"INATIVO","PESSOA FÍSICA","TANIA MARCOVICG COSTA FORTUNATO","Mirassol","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1616,"INATIVO","PESSOA FÍSICA","OSWALDO LUIZ VEIGA LOPES","Mirassol","SP","1992-01-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1617,"INATIVO","PESSOA FÍSICA","JANE KELLY GUIMARAES LARRUBIA","Monte Aprazivel","SP","2012-03-13","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1618,"ATIVO","PESSOA FÍSICA","LUCIANA MAROUELLI BENFATTI","Iturama","MG","2020-04-01","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1619,"ATIVO","PESSOA FÍSICA","EDERSON SHIBUYA KIDA","Frutal","MG","2018-10-31","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1620,"INATIVO","PESSOA FÍSICA","ANA CLAUDIA KOGA","Jales","SP","2008-10-03","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1621,"INATIVO","PESSOA FÍSICA","BRUNA KAMILA MATAREZIO PORTO","Sao Jose do Rio Preto","SP","2013-09-03","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1622,"ATIVO","PESSOA FÍSICA","JOSE DO AMARAL RIBEIRO FILHO","Santa Fe do Sul","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1623,"INATIVO","PESSOA FÍSICA","PAULO CESAR BARBOSA DE CASTRO","Frutal","MG","2017-08-23","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1625,"ATIVO","PESSOA FÍSICA","MONICA LAPRANO POLACHINI","Sao Jose do Rio Preto","SP","2008-04-23","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1626,"INATIVO","PESSOA FÍSICA","ELISABETE DE FATIMA FLORIANO DE OLIVEIRA MANSUR","Sao Jose do Rio Preto","SP","2012-08-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1627,"ATIVO","PESSOA FÍSICA","MIRELA CARLA DA SILVEIRA LEITE BRANDAO PRADO","Santa Fe do Sul","SP","2017-08-23","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1628,"INATIVO","PESSOA FÍSICA","ESTEFANY QUEIROZ OLIVARES","Limeira do Oeste","MG","2022-03-26","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1629,"ATIVO","PESSOA FÍSICA","ALEXANDRE HENRIQUE ALVES FIALHO CINTRA","Sao Jose do Rio Preto","SP","2017-08-14","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
707,"ATIVO","PESSOA FÍSICA","RAFAELLA MAIONCI MARTINS FACHIN","Monte Aprazivel","SP","2014-04-11","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
708,"INATIVO","PESSOA FÍSICA","Miriam Alves Ferreira","Monte Aprazivel","SP","2014-04-11","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
709,"ATIVO","PESSOA FÍSICA","NEILA PEREZI PEREIRA BONASSI","Monte Aprazivel","SP","2014-06-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
710,"ATIVO","PESSOA FÍSICA","Antonio Carlos Maia Foizer Filho","Nova Granada","SP","2018-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
711,"ATIVO","PESSOA FÍSICA","CASSIANO RICARDO DANTAS MORETI","Sao Jose do Rio Preto","SP","2014-07-28","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
712,"ATIVO","PESSOA FÍSICA","GUILHERME KIILL JUNIOR","Mirassol","SP","2014-08-07","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
713,"INATIVO","PESSOA FÍSICA","Marcos Antonio Mendes de Seixas","Jales","SP","2014-09-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
991,"ATIVO","PESSOA FÍSICA","MARCELA BIGATÃO OLIVEIRA ","Jose Bonifacio","SP","2021-01-11","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
992,"INATIVO","PESSOA FÍSICA","Paulo Roberto Ganacini","Sao Jose do Rio Preto","SP","2012-10-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
993,"ATIVO","PESSOA FÍSICA","Mauricio Pereira Maniglia","Sao Jose do Rio Preto","SP","2012-10-15","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
994,"INATIVO","PESSOA FÍSICA","Liliana Angelica Bandos Benittez","Sao Jose do Rio Preto","SP","2012-10-26","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
995,"INATIVO","PESSOA FÍSICA","Glaucia Pinheiro Targas","Sao Jose do Rio Preto","SP","2012-12-10","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
996,"INATIVO","PESSOA FÍSICA","Daniela Vichiato Polizelli Roma","Sao Jose do Rio Preto","SP","2013-01-16","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
997,"ATIVO","PESSOA FÍSICA","Karen Cristina Omekita","Sao Jose do Rio Preto","SP","2013-02-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
998,"INATIVO","PESSOA FÍSICA","Maria Carolina Alves Ferreira Paiola","Monte Aprazivel","SP","2013-05-06","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
999,"INATIVO","PESSOA FÍSICA","Natalie Bifano","Sao Jose do Rio Preto","SP","2013-05-13","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1000,"ATIVO","PESSOA FÍSICA","CYNTHIA SQUIAPATI GRACIANO","Sao Jose do Rio Preto","SP","2013-06-05","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1001,"ATIVO","PESSOA FÍSICA","Adriano Mamoud Hammoud","Monte Aprazivel","SP","2013-07-26","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1002,"INATIVO","PESSOA FÍSICA","Thatiane Maciel Nassar Frange","Tanabi","SP","2013-08-07","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1003,"INATIVO","PESSOA FÍSICA","Carla Maria de Oliveira Ferreira Martin","Sao Jose do Rio Preto","SP","2013-08-13","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1004,"INATIVO","PESSOA FÍSICA","Ana Laura Savarese de Carvalho","Nhandeara","SP","2013-08-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1005,"INATIVO","PESSOA FÍSICA","Viviane Maciel Nassar Frange","Tanabi","SP","2013-10-22","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1006,"ATIVO","PESSOA FÍSICA","Marcela Guimaraes Carvalho Mangolin","Nhandeara","SP","2013-10-30","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1007,"INATIVO","PESSOA FÍSICA","Ana Carolina Garcia e Garcia","Sao Jose do Rio Preto","SP","2013-11-18","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1008,"INATIVO","PESSOA FÍSICA","Ana Maria Antunes Nasser","Sao Jose do Rio Preto","SP","2013-11-21","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1303,"ATIVO","PESSOA FÍSICA","JOSE ANTONIO MIZIARA YNES ","Barretos","SP","2019-05-08","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1304,"ATIVO","PESSOA FÍSICA","EDMILSON DONIZETTI DE SOUZA ","Iturama","MG","2019-05-10","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1305,"INATIVO","PESSOA FÍSICA","Fernando Roberto Alves Pereira","Barretos","SP","2019-05-13","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1306,"ATIVO","PESSOA FÍSICA","Henrique Suzuki Vieira","Barretos","SP","2019-05-13","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1307,"INATIVO","PESSOA FÍSICA","Gustavo de Oliveira Nogueira","Iturama","MG","2019-05-16","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1308,"INATIVO","PESSOA FÍSICA","Juliana dos Santos Soares","Iturama","MG","2019-05-16","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1309,"INATIVO","PESSOA FÍSICA","Kleber Eduardo Silva Oliveira","Iturama","MG","2019-05-17","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
